doc_id,entity_text,label,value_numeric,unit,scope_tag,resolved_property,cost_role,thickness_mm,relative_price_eur_kg
26,bridge,APPLICATION,,,,,model_selector,,
26,bridge,APPLICATION,,,,,model_selector,,
26,bridge,APPLICATION,,,,,model_selector,,
26,rotor core,APPLICATION,,,,,model_selector,,
26,35A300,GRADE,,,UNSPECIFIED,,material_cost_input,0.35,1.0
26,35A300,GRADE,,,UNSPECIFIED,,material_cost_input,0.35,1.0
26,rotor core,APPLICATION,,,,,model_selector,,
26,bridge,APPLICATION,,,,,model_selector,,
26,rotor core,APPLICATION,,,,,model_selector,,
26,bridge,APPLICATION,,,,,model_selector,,
26,rotor core,APPLICATION,,,,,model_selector,,
26,IPMSM,APPLICATION,,,,,model_selector,,
26,EV,APPLICATION,,,,,model_selector,,
26,HEV,APPLICATION,,,,,model_selector,,
26,IPMSM,APPLICATION,,,,,model_selector,,
26,IPMSM,APPLICATION,,,,,model_selector,,
26,rotor core,APPLICATION,,,,,model_selector,,
26,bridge,APPLICATION,,,,,model_selector,,
26,rotor core,APPLICATION,,,,,model_selector,,
26,IPMSM,APPLICATION,,,,,model_selector,,
26,rotor core,APPLICATION,,,,,model_selector,,
26,rotor,APPLICATION,,,,,model_selector,,
26,rotor core,APPLICATION,,,,,model_selector,,
26,IPMSM,APPLICATION,,,,,model_selector,,
26,EV,APPLICATION,,,,,model_selector,,
26,HEV,APPLICATION,,,,,model_selector,,
26,IPM,APPLICATION,,,,,model_selector,,
26,rotor,APPLICATION,,,,,model_selector,,
26,IPM,APPLICATION,,,,,model_selector,,
26,rotor core,APPLICATION,,,,,model_selector,,
26,interior permanent magnet synchronous motor,APPLICATION,,,,,model_selector,,
26,rotor,APPLICATION,,,,,model_selector,,
26,EV,APPLICATION,,,,,model_selector,,
26,HEV,APPLICATION,,,,,model_selector,,
26,IPM,APPLICATION,,,,,model_selector,,
26,rotor core,APPLICATION,,,,,model_selector,,
26,IPM,APPLICATION,,,,,model_selector,,
26,IPM,APPLICATION,,,,,model_selector,,
26,IPM,APPLICATION,,,,,model_selector,,
26,IPM,APPLICATION,,,,,model_selector,,
26,stator,APPLICATION,,,,,model_selector,,
26,IPM,APPLICATION,,,,,model_selector,,
26,rotor,APPLICATION,,,,,model_selector,,
26,IPM machine,APPLICATION,,,,,model_selector,,
26,integrated starter alternator,APPLICATION,,,,,model_selector,,
31,EV,APPLICATION,,,,,model_selector,,
31,EV,APPLICATION,,,,,model_selector,,
31,EV,APPLICATION,,,,,model_selector,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,hot rolling,PROCESSING,,,,,manufacturing_cost_input,,
31,cold rolling,PROCESSING,,,,,manufacturing_cost_input,,
31,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
31,cold rolling,PROCESSING,,,,,manufacturing_cost_input,,
31,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
31,decarburization,PROCESSING,,,,,manufacturing_cost_input,,
31,cold rolling,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,weldability,PROCESSING,,,,,manufacturing_cost_input,,
31,punchability,PROCESSING,,,,,manufacturing_cost_input,,
31,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,anisotropy,PROCESSING,,,,,manufacturing_cost_input,,
31,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
31,hot rolling,PROCESSING,,,,,manufacturing_cost_input,,
31,cold rolling,PROCESSING,,,,,manufacturing_cost_input,,
31,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
31,insulation coating,PROCESSING,,,,,manufacturing_cost_input,,
31,insulation coating,PROCESSING,,,,,manufacturing_cost_input,,
31,insulation coating,PROCESSING,,,,,manufacturing_cost_input,,
31,decarburization,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
31,cold rolling,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,strip casting,PROCESSING,,,,,manufacturing_cost_input,,
31,strip casting,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,punching,PROCESSING,,,,,manufacturing_cost_input,,
31,punching,PROCESSING,,,,,manufacturing_cost_input,,
31,punching,PROCESSING,,,,,manufacturing_cost_input,,
31,strip casting,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,strip casting,PROCESSING,,,,,manufacturing_cost_input,,
31,hot rolling,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,strip casting,PROCESSING,,,,,manufacturing_cost_input,,
31,hot rolling,PROCESSING,,,,,manufacturing_cost_input,,
31,hot rolling,PROCESSING,,,,,manufacturing_cost_input,,
31,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
31,texture,PROCESSING,,,,,manufacturing_cost_input,,
31,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
31,recrystallization,PROCESSING,,,,,manufacturing_cost_input,,
31,cold rolling,PROCESSING,,,,,manufacturing_cost_input,,
31,3% Si,SI_CONTENT,3.0,%,UNSPECIFIED,,material_property,,
